timestamp,fps,speed_pwm,steer_angle,nav_state,traffic_state,x_est,y_est,yaw_est,imu_yaw_raw,nearest_node,curvature,estop
1771963562.0686,36.6,50.0,0.0,PILOTING,SYS_GO,16.7754,3.83,0.0,0.0,257,0.0,0
1771963562.1164,46.3,50.0,0.0,PILOTING,SYS_GO,16.7824,3.83,0.0,0.0,257,0.0,0
1771963562.2528,38.6,50.0,0.0,PILOTING,SYS_GO,16.8612,3.83,0.0,0.0,257,0.0,0
1771963562.2993,41.5,50.0,0.0,PILOTING,SYS_GO,16.8725,3.83,0.0,0.0,257,0.0,0
1771963562.3433,39.5,50.0,0.0,PILOTING,SYS_GO,16.8915,3.83,0.0,0.0,257,0.0,0
1771963562.4333,34.3,50.0,0.0,PILOTING,SYS_GO,16.9359,3.83,0.0,0.0,256,0.0,0
1771963562.4804,34.7,50.0,0.0,PILOTING,SYS_GO,16.9524,3.83,0.0,0.0,256,0.0,0
1771963562.57,30.1,50.0,0.0,PILOTING,SYS_GO,17.0042,3.83,0.0,0.0,256,0.0,0
1771963562.6191,41.1,50.0,0.0,PILOTING,SYS_GO,17.0113,3.83,0.0,0.0,256,0.0,0
1771963562.7234,35.1,50.0,0.0,PILOTING,SYS_GO,17.0644,3.83,0.0,0.0,256,0.0,0
1771963562.7682,36.7,50.0,0.0,PILOTING,SYS_GO,17.0784,3.83,0.0,0.0,256,0.0,0
1771963562.8753,31.4,50.0,0.0,PILOTING,SYS_GO,17.1378,3.83,0.0,0.0,256,0.0,0
1771963562.9214,40.3,50.0,0.0,PILOTING,SYS_GO,17.1457,3.83,0.0,0.0,256,0.0,0
1771963563.0125,34.6,50.0,0.0,PILOTING,SYS_GO,17.1976,3.83,0.0,0.0,256,0.0,0
1771963563.0623,45.5,50.0,0.0,PILOTING,SYS_GO,17.2043,3.83,0.0,0.0,256,0.0,0
1771963563.1824,38.2,50.0,0.0,PILOTING,SYS_GO,17.2718,3.83,0.0,0.0,256,0.0,0
1771963563.2307,41.2,50.0,0.0,PILOTING,SYS_GO,17.2831,3.83,0.0,0.0,256,0.0,0
1771963563.2741,39.5,50.0,0.0,PILOTING,SYS_GO,17.3015,3.83,0.0,0.0,256,0.0,0
1771963563.3502,34.6,50.0,0.0,PILOTING,SYS_GO,17.3417,3.83,0.0,0.0,256,0.0,0
1771963563.3964,34.8,50.0,0.0,PILOTING,SYS_GO,17.3584,3.83,0.0,0.0,256,0.0,0
1771963563.503,29.8,50.0,0.0,PILOTING,SYS_GO,17.4214,3.83,0.0,0.0,256,0.0,0
1771963563.5484,42.6,50.0,0.0,PILOTING,SYS_GO,17.4278,3.83,0.0,0.0,256,0.0,0
1771963563.6407,36.6,50.0,0.0,PILOTING,SYS_GO,17.4745,3.83,0.0,0.0,256,0.0,0
1771963563.6875,38.2,50.0,0.0,PILOTING,SYS_GO,17.4881,3.83,0.0,0.0,256,0.0,0
1771963563.7932,32.5,50.0,0.0,PILOTING,SYS_GO,17.55,3.83,0.0,0.0,256,0.0,0
1771963563.8396,44.2,50.0,0.0,PILOTING,SYS_GO,17.5565,3.83,0.0,0.0,256,0.0,0
1771963563.9301,38.0,50.0,0.0,PILOTING,SYS_GO,17.6024,3.83,0.0,0.0,256,0.0,0
1771963563.9856,37.9,50.0,0.0,PILOTING,SYS_GO,17.6184,3.83,0.0,0.0,256,0.0,0
1771963564.0815,32.6,50.0,0.0,PILOTING,SYS_GO,17.672,3.83,0.0,0.0,256,0.0,0
1771963564.1318,37.2,50.0,0.0,PILOTING,SYS_GO,17.6828,3.83,0.0,0.0,256,0.0,0
1771963564.2936,31.0,50.0,0.0,PILOTING,SYS_GO,17.7784,3.83,0.0,0.0,256,0.0,0
1771963564.3469,35.7,50.0,0.0,PILOTING,SYS_GO,17.7894,3.83,0.0,0.0,256,0.0,0
1771963564.4498,31.1,50.0,0.0,PILOTING,SYS_GO,17.837,3.83,0.0,0.0,256,0.0,0
