schema_ver,timestamp,fps,yolo_ms,vis_ms,speed_pwm,velocity_ms,steer_angle,nav_state,traffic_state,x_est,y_est,yaw_est,imu_yaw_raw,nearest_node,curvature,lane_l_conf,lane_r_conf,estop
3,1771968696.777,35.0,0.0,10.5,20.0,0.112,0.0,PILOTING,SYS_GO,16.393,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968696.8253,45.3,2.8,101.9,20.0,0.112,0.0,PILOTING,SYS_GO,16.3943,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968696.9474,38.1,2.2,10.2,20.0,0.112,0.0,PILOTING,SYS_GO,16.4061,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968696.9912,46.6,1.7,53.1,20.0,0.112,0.0,PILOTING,SYS_GO,16.4075,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968697.0567,40.8,1.1,9.9,20.0,0.112,0.0,PILOTING,SYS_GO,16.4138,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968697.0976,38.0,0.0,18.0,20.0,0.112,0.0,PILOTING,SYS_GO,16.418,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968697.144,41.5,1.2,66.1,20.0,0.112,0.0,PILOTING,SYS_GO,16.42,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968697.2183,36.1,0.0,14.6,20.0,0.112,0.0,PILOTING,SYS_GO,16.4277,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968697.2647,42.6,0.0,54.6,20.0,0.112,0.0,PILOTING,SYS_GO,16.4293,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968697.3302,37.7,0.0,11.9,20.0,0.112,0.0,PILOTING,SYS_GO,16.4355,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968697.3722,41.7,2.9,28.9,20.0,0.112,0.0,PILOTING,SYS_GO,16.4375,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968697.4158,39.5,1.0,32.3,20.0,0.112,0.0,PILOTING,SYS_GO,16.4411,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968697.4608,36.7,0.0,15.1,20.0,0.112,0.0,PILOTING,SYS_GO,16.4455,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968697.5126,42.0,0.0,39.7,20.0,0.112,0.0,PILOTING,SYS_GO,16.4473,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968697.57,38.5,0.0,10.2,20.0,0.112,0.0,PILOTING,SYS_GO,16.4518,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968697.6164,50.4,1.5,53.6,20.0,0.112,0.0,PILOTING,SYS_GO,16.453,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968697.6799,43.8,2.0,10.3,50.0,0.112,0.0,PILOTING,SYS_GO,16.4594,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968697.7215,44.6,0.7,19.8,50.0,0.532,0.0,PILOTING,SYS_GO,16.4705,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968697.7686,45.1,4.1,23.8,50.0,0.532,0.0,PILOTING,SYS_GO,16.4818,4.01,0.0,0.0,54,0.0,0.0,0.0,0
3,1771968697.8143,43.0,2.5,11.0,20.0,0.532,0.0,PILOTING,SYS_GO,16.4971,4.01,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968697.8595,49.2,0.0,23.0,20.0,0.112,0.0,PILOTING,SYS_GO,16.7115,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968697.9046,48.1,5.6,33.7,20.0,0.112,0.0,PILOTING,SYS_GO,16.7141,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968697.9662,42.9,0.0,27.8,20.0,0.112,0.0,PILOTING,SYS_GO,16.7191,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.014,41.4,3.3,53.4,20.0,0.112,0.0,PILOTING,SYS_GO,16.7223,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.0888,36.5,2.0,23.1,20.0,0.112,0.0,PILOTING,SYS_GO,16.7288,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.1336,36.9,0.0,23.6,20.0,0.112,0.0,PILOTING,SYS_GO,16.7317,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.1805,37.7,4.7,48.9,20.0,0.112,0.0,PILOTING,SYS_GO,16.7345,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.2402,33.9,0.0,10.9,20.0,0.112,0.0,PILOTING,SYS_GO,16.7405,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.2884,45.4,1.5,61.6,20.0,0.112,0.0,PILOTING,SYS_GO,16.7417,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.3767,39.1,0.0,16.9,20.0,0.112,0.0,PILOTING,SYS_GO,16.7498,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.4226,43.1,4.6,36.4,20.0,0.112,0.0,PILOTING,SYS_GO,16.7517,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.4682,39.3,17.0,16.3,20.0,0.112,0.0,PILOTING,SYS_GO,16.7563,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.5159,37.2,1.0,23.6,20.0,0.112,0.0,PILOTING,SYS_GO,16.7602,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.5601,37.9,3.8,60.0,20.0,0.112,0.0,PILOTING,SYS_GO,16.763,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.642,33.4,3.0,15.3,20.0,0.112,0.0,PILOTING,SYS_GO,16.7703,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.6851,36.4,5.3,25.4,20.0,0.112,0.0,PILOTING,SYS_GO,16.7726,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.733,35.6,0.5,29.3,20.0,0.112,0.0,PILOTING,SYS_GO,16.7761,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.7754,34.6,1.0,10.9,20.0,0.112,0.0,PILOTING,SYS_GO,16.7797,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.8213,43.5,4.8,54.6,20.0,0.112,0.0,PILOTING,SYS_GO,16.7811,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.8966,38.1,13.0,38.4,20.0,0.112,0.0,PILOTING,SYS_GO,16.788,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968698.9568,34.4,0.0,26.5,20.0,0.112,0.0,PILOTING,SYS_GO,16.7937,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968699.0034,35.0,4.0,31.4,20.0,0.112,0.0,PILOTING,SYS_GO,16.7967,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968699.0688,31.7,1.9,23.5,20.0,0.112,0.0,PILOTING,SYS_GO,16.8027,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968699.1111,32.5,0.0,31.6,20.0,0.112,0.0,PILOTING,SYS_GO,16.8059,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968699.1579,32.0,5.7,70.2,20.0,0.112,0.0,PILOTING,SYS_GO,16.8096,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968699.2473,28.3,0.0,16.5,20.0,0.112,0.0,PILOTING,SYS_GO,16.8181,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968699.2962,34.3,40.1,60.6,20.0,0.112,0.0,PILOTING,SYS_GO,16.82,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968699.417,29.4,1.1,24.5,20.0,0.112,0.0,PILOTING,SYS_GO,16.8317,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968699.4606,30.9,1.0,39.3,20.0,0.112,0.0,PILOTING,SYS_GO,16.8347,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968699.515,29.6,8.3,11.8,20.0,0.112,0.0,PILOTING,SYS_GO,16.8393,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968699.553,29.4,0.5,27.0,20.0,0.112,0.0,PILOTING,SYS_GO,16.8432,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968699.601,30.7,2.5,65.8,20.0,0.112,0.0,PILOTING,SYS_GO,16.8463,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968699.6857,27.5,6.7,9.6,20.0,0.112,0.0,PILOTING,SYS_GO,16.854,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968699.7235,32.1,1.5,21.7,20.0,0.112,0.0,PILOTING,SYS_GO,16.8562,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968699.7705,33.9,0.5,28.4,20.0,0.112,0.0,PILOTING,SYS_GO,16.8589,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968699.8299,31.7,0.0,17.4,20.0,0.112,0.0,PILOTING,SYS_GO,16.8638,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968699.8769,36.2,4.1,71.3,20.0,0.112,0.0,PILOTING,SYS_GO,16.8659,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968699.9676,31.6,0.3,10.0,20.0,0.112,0.0,PILOTING,SYS_GO,16.8745,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968700.0135,44.7,2.5,84.9,20.0,0.112,0.0,PILOTING,SYS_GO,16.8756,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968700.1077,38.1,12.0,11.0,20.0,0.112,0.0,PILOTING,SYS_GO,16.8854,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968700.1541,38.8,1.5,24.9,20.0,0.112,0.0,PILOTING,SYS_GO,16.8881,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968700.1989,38.6,2.2,26.3,20.0,0.112,0.0,PILOTING,SYS_GO,16.8911,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968700.2471,36.4,1.5,11.6,20.0,0.112,0.0,PILOTING,SYS_GO,16.8952,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968700.2952,39.6,0.0,26.1,20.0,0.112,0.0,PILOTING,SYS_GO,16.8973,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968700.3357,39.0,6.7,65.8,20.0,0.112,0.0,PILOTING,SYS_GO,16.9003,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968700.412,33.9,0.0,16.9,20.0,0.112,0.0,PILOTING,SYS_GO,16.9086,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968700.4606,37.9,2.0,62.4,20.0,0.112,0.0,PILOTING,SYS_GO,16.9107,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968700.5492,33.5,15.3,22.0,20.0,0.112,0.0,PILOTING,SYS_GO,16.9179,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968700.5955,32.0,0.4,30.3,20.0,0.112,0.0,PILOTING,SYS_GO,16.9222,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968700.6418,32.0,1.0,42.1,20.0,0.112,0.0,PILOTING,SYS_GO,16.9257,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968700.7176,28.5,0.0,10.4,20.0,0.112,0.0,PILOTING,SYS_GO,16.9335,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968700.7649,40.4,10.3,69.1,20.0,0.112,0.0,PILOTING,SYS_GO,16.9348,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968700.8562,34.8,3.3,15.1,20.0,0.112,0.0,PILOTING,SYS_GO,16.9438,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968700.9031,37.1,0.0,36.3,20.0,0.112,0.0,PILOTING,SYS_GO,16.9462,3.9,0.0,0.0,257,0.0,0.0,0.0,0
3,1771968700.9534,35.1,49.6,34.6,20.0,0.112,0.0,PILOTING,SYS_GO,16.9504,3.9,0.0,0.0,256,0.0,0.0,0.0,0
3,1771968701.0406,30.4,0.0,16.7,20.0,0.112,-4.35,PILOTING,SYS_GO,17.0295,3.67,0.0,0.0,256,0.0,0.0,0.0,0
3,1771968701.0875,35.6,2.0,69.4,20.0,0.112,-8.26,PILOTING,SYS_GO,17.0315,3.67,-0.0031,-0.18,256,0.0,0.0,0.0,0
3,1771968701.1696,31.2,7.4,11.2,20.0,0.112,-11.77,PILOTING,SYS_GO,17.0396,3.6699,-0.0089,-0.51,256,0.0,0.0,0.0,0
3,1771968701.2101,35.3,8.8,32.0,16.0,0.112,-14.94,PILOTING,SYS_GO,17.0418,3.6699,-0.0173,-0.99,256,0.0,0.0,0.0,0
3,1771968701.2574,33.1,14.5,91.4,16.0,0.056,-17.8,PILOTING,SYS_GO,17.0441,3.6698,-0.0258,-1.48,256,0.0,0.0,0.0,0
3,1771968701.3768,28.4,0.0,12.6,16.0,0.056,-20.37,PILOTING,SYS_GO,17.05,3.6696,-0.0362,-2.07,256,0.0,0.0,0.0,0
3,1771968701.4244,38.6,4.7,91.8,16.0,0.056,-22.7,PILOTING,SYS_GO,17.0507,3.6696,-0.0481,-2.75,256,0.0,0.0,0.0,0
3,1771968701.5492,33.0,0.8,15.1,16.0,0.056,-24.8,PILOTING,SYS_GO,17.0561,3.6692,-0.0615,-3.53,256,0.0,0.0,0.0,0
3,1771968701.5941,38.9,3.0,42.8,12.0,0.056,-26.71,PILOTING,SYS_GO,17.057,3.6692,-0.0764,-4.38,256,0.0,0.0,0.0,0
3,1771968701.654,35.4,24.5,62.4,12.0,0.0,-26.65,PILOTING,SYS_GO,17.057,3.6692,-0.0885,-5.07,256,0.0,0.0,0.0,0
3,1771968701.7607,30.5,0.0,47.4,12.0,0.0,-26.65,PILOTING,SYS_GO,17.057,3.6692,-0.1006,-5.76,256,0.0,0.0,0.0,0
3,1771968701.8242,28.5,0.5,66.3,12.0,0.0,-26.68,PILOTING,SYS_GO,17.057,3.6692,-0.1127,-6.46,256,0.0,0.0,0.0,0
3,1771968701.8982,25.7,17.1,19.9,12.0,0.0,-26.73,PILOTING,SYS_GO,17.057,3.6692,-0.1248,-7.15,256,0.0,0.0,0.0,0
3,1771968701.9444,25.6,0.4,13.8,12.0,0.0,-26.8,PILOTING,SYS_GO,17.057,3.6692,-0.137,-7.85,256,0.0,0.0,0.0,0
3,1771968701.9903,33.6,6.9,70.4,12.0,0.0,-26.86,PILOTING,SYS_GO,17.057,3.6692,-0.1491,-8.54,256,0.0,0.0,0.0,0
3,1771968702.0974,28.9,0.0,21.2,12.0,0.0,-26.93,PILOTING,SYS_GO,17.057,3.6692,-0.1613,-9.24,256,0.0,0.0,0.0,0
3,1771968702.1494,32.2,1.2,65.0,16.0,0.0,-24.24,PILOTING,SYS_GO,17.057,3.6692,-0.1736,-9.95,256,0.0,0.0,0.0,0
3,1771968702.2505,28.7,12.5,13.7,16.0,0.056,-21.81,PILOTING,SYS_GO,17.0607,3.6685,-0.1881,-10.78,256,0.0,0.0,0.0,0
3,1771968702.296,30.4,1.0,24.5,16.0,0.056,-19.63,PILOTING,SYS_GO,17.0622,3.6682,-0.2009,-11.51,256,0.0,0.0,0.0,0
3,1771968702.3425,32.2,1.8,43.0,16.0,0.056,-17.67,PILOTING,SYS_GO,17.0636,3.6679,-0.2124,-12.17,256,0.0,0.0,0.0,0
3,1771968702.4023,30.1,0.0,26.3,16.0,0.056,-15.9,PILOTING,SYS_GO,17.0661,3.6673,-0.2226,-12.76,256,0.0,0.0,0.0,0
3,1771968702.4479,31.7,2.0,58.7,16.0,0.056,-14.31,PILOTING,SYS_GO,17.0676,3.667,-0.2318,-13.28,256,0.0,0.0,0.0,0
3,1771968702.5235,28.6,0.0,33.4,16.0,0.056,-12.88,PILOTING,SYS_GO,17.0709,3.6661,-0.24,-13.75,256,0.0,0.0,0.0,0
3,1771968702.5688,28.9,3.5,101.0,20.0,0.056,-11.59,PILOTING,SYS_GO,17.0727,3.6657,-0.2473,-14.17,256,0.0,0.0,0.0,0
3,1771968702.693,24.9,0.4,25.5,20.0,0.112,-6.96,PILOTING,SYS_GO,17.0846,3.6626,-0.2556,-14.64,256,0.0,0.0,0.0,0
3,1771968702.7395,27.4,1.0,19.9,20.0,0.112,-4.17,PILOTING,SYS_GO,17.0875,3.6618,-0.2605,-14.92,256,0.0,0.0,0.0,0
3,1771968702.786,30.7,7.3,32.9,20.0,0.112,-2.5,PILOTING,SYS_GO,17.09,3.6611,-0.2634,-15.09,256,0.0,0.0,0.0,0
3,1771968702.8323,29.1,0.0,15.6,20.0,0.112,-1.5,PILOTING,SYS_GO,17.0947,3.6599,-0.2652,-15.19,256,0.0,0.0,0.0,0
3,1771968702.8788,36.1,4.8,56.7,20.0,0.112,-0.9,PILOTING,SYS_GO,17.0964,3.6594,-0.2662,-15.25,256,0.0,0.0,0.0,0
3,1771968702.9731,32.2,3.0,11.0,20.0,0.112,-0.54,PILOTING,SYS_GO,17.103,3.6576,-0.2669,-15.29,256,0.0,0.0,0.0,0
3,1771968703.0163,35.9,0.0,21.3,20.0,0.112,-0.32,PILOTING,SYS_GO,17.1051,3.657,-0.2672,-15.31,256,0.0,0.0,0.0,0
3,1771968703.0702,38.1,33.6,11.1,20.0,0.112,-0.19,PILOTING,SYS_GO,17.1074,3.6564,-0.2675,-15.32,256,0.0,0.0,0.0,0
3,1771968703.1376,34.2,0.0,19.6,20.0,0.112,-0.12,PILOTING,SYS_GO,17.1133,3.6547,-0.2676,-15.33,256,0.0,0.0,0.0,0
3,1771968703.185,36.4,9.5,60.6,20.0,0.112,-0.07,PILOTING,SYS_GO,17.1157,3.6541,-0.2677,-15.34,256,0.0,0.0,0.0,0
3,1771968703.2753,31.7,0.5,28.7,20.0,0.112,-0.04,PILOTING,SYS_GO,17.1239,3.6519,-0.2677,-15.34,256,0.0,0.0,0.0,0
3,1771968703.3304,31.9,20.2,36.1,20.0,0.112,-0.03,PILOTING,SYS_GO,17.1272,3.6509,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968703.3976,29.0,0.0,10.5,20.0,0.112,-0.02,PILOTING,SYS_GO,17.1333,3.6493,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968703.4475,42.3,0.9,89.9,20.0,0.112,-0.01,PILOTING,SYS_GO,17.1345,3.649,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968703.5557,36.0,2.4,23.1,20.0,0.112,-0.01,PILOTING,SYS_GO,17.1445,3.6462,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968703.6011,36.6,9.1,28.0,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1472,3.6454,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968703.6458,34.2,1.0,10.5,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1516,3.6442,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968703.6914,43.3,1.5,27.8,20.0,0.112,-0.0,PILOTING,SYS_GO,17.153,3.6439,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968703.7388,41.3,1.0,35.4,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1563,3.643,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968703.7839,38.4,0.0,25.7,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1603,3.6419,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968703.8326,38.5,4.5,20.5,20.0,0.112,-0.0,PILOTING,SYS_GO,17.163,3.6411,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968703.8766,37.5,1.3,10.3,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1663,3.6402,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968703.9248,45.8,4.7,52.0,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1676,3.6398,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968703.9992,39.9,12.7,12.3,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1743,3.638,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968704.0447,38.8,6.7,33.6,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1774,3.6372,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968704.0892,35.9,6.0,46.8,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1818,3.636,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968704.1499,32.2,0.0,17.0,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1881,3.6342,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968704.1996,37.5,11.4,55.7,20.0,0.112,-0.0,PILOTING,SYS_GO,17.19,3.6337,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968704.2717,32.9,0.0,13.6,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1973,3.6317,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968704.3175,41.0,10.6,86.0,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1988,3.6313,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968704.4249,34.7,0.8,9.7,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2101,3.6282,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968704.4777,46.8,2.1,77.5,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2112,3.6279,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968704.565,39.9,0.0,13.8,20.0,0.112,-0.0,PILOTING,SYS_GO,17.22,3.6255,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968704.6112,46.4,2.5,50.0,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2214,3.6251,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968704.6726,40.9,0.4,11.8,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2272,3.6235,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968704.7177,48.0,2.0,59.4,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2286,3.6231,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968704.7943,41.6,3.1,26.4,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2354,3.6213,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968704.8404,39.6,0.9,19.7,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2388,3.6203,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968704.8923,41.4,14.2,38.1,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2411,3.6197,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968704.9466,36.9,0.0,10.4,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2467,3.6182,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.0029,47.1,9.7,44.3,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2479,3.6178,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.0685,41.1,0.0,25.5,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2543,3.6161,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.1213,40.7,22.0,26.3,20.0,0.112,-0.0,PILOTING,SYS_GO,17.257,3.6153,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.1762,36.3,0.5,9.1,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2627,3.6138,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.2251,44.0,1.5,32.1,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2642,3.6134,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.2742,41.0,1.5,23.0,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2679,3.6123,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.314,38.7,0.0,14.9,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2716,3.6113,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.3619,44.4,1.5,78.5,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2732,3.6109,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.4522,38.0,0.0,21.1,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2819,3.6085,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.5055,39.9,43.0,19.3,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2842,3.6079,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.5885,34.8,2.0,38.6,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2917,3.6058,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.6343,32.7,1.6,28.1,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2961,3.6046,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.6792,32.7,0.8,22.3,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2994,3.6037,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.7305,33.7,2.4,33.4,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3023,3.6029,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.7707,32.6,2.5,31.3,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3062,3.6018,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.8162,31.8,1.0,46.2,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3099,3.6008,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.8782,29.5,1.0,16.3,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3152,3.5994,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.9252,32.8,3.9,28.0,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3175,3.5987,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968705.9699,32.4,2.2,16.6,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3211,3.5977,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968706.0153,35.7,14.1,25.2,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3233,3.5971,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968706.0613,33.4,0.0,13.7,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3277,3.5959,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968706.1071,41.3,8.9,45.6,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3292,3.5955,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968706.1835,36.7,8.4,57.4,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3352,3.5939,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968706.2604,32.3,0.0,21.1,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3424,3.5919,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968706.3062,35.4,2.1,17.5,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3447,3.5913,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968706.3575,38.5,1.6,15.4,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3468,3.5907,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968706.4021,41.9,1.4,30.1,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3487,3.5902,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968706.4444,39.5,4.2,27.9,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3523,3.5892,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968706.4875,37.5,12.9,34.7,20.0,0.112,-0.0,PILOTING,SYS_GO,17.356,3.5882,-0.2678,-15.34,256,0.0,0.0,0.0,0
