timestamp,speed_pwm,steer_angle,nav_state,traffic_state,x_est,y_est,yaw_est,estop
1771962904.321557,50.0,0.0,PILOTING,SYS_GO,7.025163316726684,0.0,0.0,False
1771962904.3816538,50.0,0.0,PILOTING,SYS_GO,7.061221361160277,0.0,0.0,False
1771962904.4251678,50.0,0.0,PILOTING,SYS_GO,7.087329769134521,0.0,0.0,False
1771962904.4674625,50.0,0.0,PILOTING,SYS_GO,7.112706613540649,0.0,0.0,False
1771962904.5178125,50.0,0.0,PILOTING,SYS_GO,7.130992984771728,0.0,0.0,False
1771962904.556869,50.0,0.0,PILOTING,SYS_GO,7.154426908493042,0.0,0.0,False
1771962904.5921187,50.0,0.0,PILOTING,SYS_GO,7.1755767345428465,0.0,0.0,False
1771962904.6343298,50.0,0.0,PILOTING,SYS_GO,7.200903367996216,0.0,0.0,False
1771962904.6979675,50.0,0.0,PILOTING,SYS_GO,7.213726758956909,0.0,0.0,False
1771962904.7455742,50.0,0.0,PILOTING,SYS_GO,7.23129301071167,0.0,0.0,False
1771962904.805077,50.0,0.0,PILOTING,SYS_GO,7.2669947147369385,0.0,0.0,False
1771962904.8508928,50.0,0.0,PILOTING,SYS_GO,7.286117362976074,0.0,0.0,False
1771962904.902408,50.0,0.0,PILOTING,SYS_GO,7.317026424407959,0.0,0.0,False
1771962904.964751,50.0,0.0,PILOTING,SYS_GO,7.35443229675293,0.0,0.0,False
1771962905.0035,50.0,0.0,PILOTING,SYS_GO,7.367296457290649,0.0,0.0,False
1771962905.0572243,50.0,0.0,PILOTING,SYS_GO,7.399531030654908,0.0,0.0,False
1771962905.1304011,50.0,0.0,PILOTING,SYS_GO,7.443437147140504,0.0,0.0,False
1771962905.1693141,50.0,0.0,PILOTING,SYS_GO,7.452798557281495,0.0,0.0,False
1771962905.2311013,50.0,0.0,PILOTING,SYS_GO,7.489870834350587,0.0,0.0,False
1771962905.2821045,50.0,0.0,PILOTING,SYS_GO,7.503892135620118,0.0,0.0,False
1771962905.328039,50.0,0.0,PILOTING,SYS_GO,7.531452798843385,0.0,0.0,False
1771962905.3725245,50.0,0.0,PILOTING,SYS_GO,7.545421600341798,0.0,0.0,False
1771962905.42551,50.0,0.0,PILOTING,SYS_GO,7.577212858200074,0.0,0.0,False
1771962905.461546,50.0,0.0,PILOTING,SYS_GO,7.591970443725587,0.0,0.0,False
1771962905.5162008,50.0,0.0,PILOTING,SYS_GO,7.624763345718384,0.0,0.0,False
1771962905.5518675,50.0,0.0,PILOTING,SYS_GO,7.638503408432007,0.0,0.0,False
1771962905.5998428,50.0,0.0,PILOTING,SYS_GO,7.66728858947754,0.0,0.0,False
1771962905.6581504,50.0,0.0,PILOTING,SYS_GO,7.685404300689698,0.0,0.0,False
1771962905.7126946,50.0,0.0,PILOTING,SYS_GO,7.701924133300782,0.0,0.0,False
1771962905.7637923,50.0,0.0,PILOTING,SYS_GO,7.732582712173462,0.0,0.0,False
1771962905.7990272,50.0,0.0,PILOTING,SYS_GO,7.751005411148071,0.0,0.0,False
1771962905.8462682,50.0,0.0,PILOTING,SYS_GO,7.779349994659424,0.0,0.0,False
1771962905.8809044,50.0,0.0,PILOTING,SYS_GO,7.800131750106812,0.0,0.0,False
1771962905.930177,50.0,0.0,PILOTING,SYS_GO,7.8296952724456785,0.0,0.0,False
1771962905.9722242,50.0,0.0,PILOTING,SYS_GO,7.845616006851196,0.0,0.0,False
1771962906.0107484,50.0,0.0,PILOTING,SYS_GO,7.868730497360229,0.0,0.0,False
1771962906.0547829,50.0,0.0,PILOTING,SYS_GO,7.895151185989379,0.0,0.0,False
1771962906.0994098,50.0,0.0,PILOTING,SYS_GO,7.921927356719969,0.0,0.0,False
1771962906.1636515,50.0,0.0,PILOTING,SYS_GO,7.960472345352171,0.0,0.0,False
1771962906.2082646,50.0,0.0,PILOTING,SYS_GO,7.969569969177244,0.0,0.0,False
1771962906.2492476,50.0,0.0,PILOTING,SYS_GO,7.994159746170042,0.0,0.0,False
1771962906.3202822,50.0,0.0,PILOTING,SYS_GO,8.0367805480957,0.0,0.0,False
1771962906.363485,50.0,0.0,PILOTING,SYS_GO,8.050750350952146,0.0,0.0,False
1771962906.4042313,50.0,0.0,PILOTING,SYS_GO,8.075198078155516,0.0,0.0,False
1771962906.4546497,50.0,0.0,PILOTING,SYS_GO,8.087746953964231,0.0,0.0,False
1771962906.4911091,50.0,0.0,PILOTING,SYS_GO,8.109622621536253,0.0,0.0,False
1771962906.5499966,50.0,0.0,PILOTING,SYS_GO,8.12810297012329,0.0,0.0,False
1771962906.597497,50.0,0.0,PILOTING,SYS_GO,8.145306015014647,0.0,0.0,False
1771962906.6474876,50.0,0.0,PILOTING,SYS_GO,8.175300407409667,0.0,0.0,False
1771962906.6822307,50.0,0.0,PILOTING,SYS_GO,8.193722963333128,0.0,0.0,False
1771962906.739413,50.0,0.0,PILOTING,SYS_GO,8.22803235054016,0.0,0.0,False
1771962906.772708,50.0,0.0,PILOTING,SYS_GO,8.248009300231931,0.0,0.0,False
1771962906.8303,50.0,0.0,PILOTING,SYS_GO,8.282564592361448,0.0,0.0,False
1771962906.8852365,50.0,0.0,PILOTING,SYS_GO,8.315526437759397,0.0,0.0,False
1771962906.9208157,50.0,0.0,PILOTING,SYS_GO,8.336873960494993,0.0,0.0,False
1771962906.9881155,50.0,0.0,PILOTING,SYS_GO,8.377253866195677,0.0,0.0,False
1771962907.0492597,50.0,0.0,PILOTING,SYS_GO,8.392496681213377,0.0,0.0,False
1771962907.0855052,50.0,0.0,PILOTING,SYS_GO,8.414244031906126,0.0,0.0,False
1771962907.1472876,50.0,0.0,PILOTING,SYS_GO,8.451313447952268,0.0,0.0,False
1771962907.1876152,50.0,0.0,PILOTING,SYS_GO,8.46222252845764,0.0,0.0,False
1771962907.2436666,50.0,0.0,PILOTING,SYS_GO,8.495853424072264,0.0,0.0,False
1771962907.2896535,50.0,0.0,PILOTING,SYS_GO,8.513008832931517,0.0,0.0,False
1771962907.3247576,50.0,0.0,PILOTING,SYS_GO,8.531972408294676,0.0,0.0,False
1771962907.3702402,50.0,0.0,PILOTING,SYS_GO,8.548469924926756,0.0,0.0,False
1771962907.4104726,50.0,0.0,PILOTING,SYS_GO,8.572609376907348,0.0,0.0,False
1771962907.471059,50.0,0.0,PILOTING,SYS_GO,8.608961248397826,0.0,0.0,False
1771962907.5152042,50.0,0.0,PILOTING,SYS_GO,8.622828340530393,0.0,0.0,False
1771962907.567056,50.0,0.0,PILOTING,SYS_GO,8.653939390182494,0.0,0.0,False
1771962907.6315966,50.0,0.0,PILOTING,SYS_GO,8.669468164443968,0.0,0.0,False
1771962907.6780953,50.0,0.0,PILOTING,SYS_GO,8.682495832443236,0.0,0.0,False
1771962907.7307775,50.0,0.0,PILOTING,SYS_GO,8.714105129241942,0.0,0.0,False
1771962907.7989895,50.0,0.0,PILOTING,SYS_GO,8.755032348632811,0.0,0.0,False
1771962907.8420405,50.0,0.0,PILOTING,SYS_GO,8.774209499359129,0.0,0.0,False
1771962907.8955762,50.0,0.0,PILOTING,SYS_GO,8.806330919265745,0.0,0.0,False
1771962907.957081,50.0,0.0,PILOTING,SYS_GO,8.843233823776243,0.0,0.0,False
1771962907.997757,50.0,0.0,PILOTING,SYS_GO,8.855148983001706,0.0,0.0,False
1771962908.053216,50.0,0.0,PILOTING,SYS_GO,8.88842439651489,0.0,0.0,False
1771962908.1195257,50.0,0.0,PILOTING,SYS_GO,8.928210210800168,0.0,0.0,False
1771962908.1767137,50.0,0.0,PILOTING,SYS_GO,8.937611532211301,0.0,0.0,False
1771962908.2108238,50.0,0.0,PILOTING,SYS_GO,8.958077573776242,0.0,0.0,False
1771962908.2852302,50.0,0.0,PILOTING,SYS_GO,9.002721405029293,0.0,0.0,False
1771962908.3369381,50.0,0.0,PILOTING,SYS_GO,9.016210699081418,0.0,0.0,False
1771962908.3760707,50.0,0.0,PILOTING,SYS_GO,9.03969025611877,0.0,0.0,False
1771962908.4192536,50.0,0.0,PILOTING,SYS_GO,9.065599966049191,0.0,0.0,False
1771962908.4732752,50.0,0.0,PILOTING,SYS_GO,9.082443237304684,0.0,0.0,False
1771962908.5273767,50.0,0.0,PILOTING,SYS_GO,9.114904117584224,0.0,0.0,False
1771962908.5744016,50.0,0.0,PILOTING,SYS_GO,9.123615789413448,0.0,0.0,False
1771962908.6101627,50.0,0.0,PILOTING,SYS_GO,9.145072460174555,0.0,0.0,False
1771962908.6498885,50.0,0.0,PILOTING,SYS_GO,9.163292884826655,0.0,0.0,False
1771962908.6871305,50.0,0.0,PILOTING,SYS_GO,9.185638046264643,0.0,0.0,False
1771962908.7250228,50.0,0.0,PILOTING,SYS_GO,9.201169824600214,0.0,0.0,False
1771962908.7637813,50.0,0.0,PILOTING,SYS_GO,9.224424934387201,0.0,0.0,False
1771962908.8459544,50.0,0.0,PILOTING,SYS_GO,9.235952711105341,0.0,0.0,False
1771962908.8930826,50.0,0.0,PILOTING,SYS_GO,9.25311284065246,0.0,0.0,False
1771962908.9752717,50.0,0.0,PILOTING,SYS_GO,9.302426290512079,0.0,0.0,False
1771962909.0255334,50.0,0.0,PILOTING,SYS_GO,9.315760946273798,0.0,0.0,False
1771962909.0636394,50.0,0.0,PILOTING,SYS_GO,9.338624525070184,0.0,0.0,False
1771962909.1088755,50.0,0.0,PILOTING,SYS_GO,9.354799032211297,0.0,0.0,False
1771962909.1673872,50.0,0.0,PILOTING,SYS_GO,9.38990607261657,0.0,0.0,False
1771962909.2250893,50.0,0.0,PILOTING,SYS_GO,9.400081729888909,0.0,0.0,False
1771962909.2610044,50.0,0.0,PILOTING,SYS_GO,9.421630811691276,0.0,0.0,False
1771962909.3234205,50.0,0.0,PILOTING,SYS_GO,9.45908045768737,0.0,0.0,False
1771962909.3667302,50.0,0.0,PILOTING,SYS_GO,9.48506627082824,0.0,0.0,False
1771962909.412508,50.0,0.0,PILOTING,SYS_GO,9.512532949447625,0.0,0.0,False
1771962909.4570832,50.0,0.0,PILOTING,SYS_GO,9.539278078079217,0.0,0.0,False
1771962909.503613,50.0,0.0,PILOTING,SYS_GO,9.55628199577331,0.0,0.0,False
1771962909.5518167,50.0,0.0,PILOTING,SYS_GO,9.58520421981811,0.0,0.0,False
1771962909.6162066,50.0,0.0,PILOTING,SYS_GO,9.623838186264033,0.0,0.0,False
1771962909.6558766,50.0,0.0,PILOTING,SYS_GO,9.640728378295893,0.0,0.0,False
1771962909.705514,50.0,0.0,PILOTING,SYS_GO,9.670510768890376,0.0,0.0,False
1771962909.7489278,50.0,0.0,PILOTING,SYS_GO,9.686818027496333,0.0,0.0,False
1771962909.7918007,50.0,0.0,PILOTING,SYS_GO,9.712541770935054,0.0,0.0,False
1771962909.8275409,50.0,0.0,PILOTING,SYS_GO,9.733985853195186,0.0,0.0,False
1771962909.8801267,50.0,0.0,PILOTING,SYS_GO,9.765537357330318,0.0,0.0,False
1771962909.9402616,50.0,0.0,PILOTING,SYS_GO,9.801618289947506,0.0,0.0,False
1771962909.9791374,50.0,0.0,PILOTING,SYS_GO,9.816285181045528,0.0,0.0,False
1771962910.0293424,50.0,0.0,PILOTING,SYS_GO,9.846408176422115,0.0,0.0,False
1771962910.070885,50.0,0.0,PILOTING,SYS_GO,9.865165042877193,0.0,0.0,False
1771962910.1104877,50.0,0.0,PILOTING,SYS_GO,9.88892669677734,0.0,0.0,False
1771962910.1542943,50.0,0.0,PILOTING,SYS_GO,9.915210628509517,0.0,0.0,False
1771962910.1947765,50.0,0.0,PILOTING,SYS_GO,9.939499998092646,0.0,0.0,False
1771962910.2572358,50.0,0.0,PILOTING,SYS_GO,9.97697553634643,0.0,0.0,False
1771962910.297415,50.0,0.0,PILOTING,SYS_GO,9.984965944290156,0.0,0.0,False
1771962910.3371391,50.0,0.0,PILOTING,SYS_GO,10.00880041122436,0.0,0.0,False
1771962910.4107845,50.0,0.0,PILOTING,SYS_GO,10.052987623214717,0.0,0.0,False
1771962910.4524457,50.0,0.0,PILOTING,SYS_GO,10.064545297622676,0.0,0.0,False
1771962910.4942923,50.0,0.0,PILOTING,SYS_GO,10.089653205871578,0.0,0.0,False
1771962910.5272925,50.0,0.0,PILOTING,SYS_GO,10.109453344345088,0.0,0.0,False
1771962910.5819356,50.0,0.0,PILOTING,SYS_GO,10.14223923683166,0.0,0.0,False
1771962910.6176527,50.0,0.0,PILOTING,SYS_GO,10.161352300643916,0.0,0.0,False
1771962910.6736777,50.0,0.0,PILOTING,SYS_GO,10.194967317581172,0.0,0.0,False
1771962910.7356858,50.0,0.0,PILOTING,SYS_GO,10.23217220306396,0.0,0.0,False
1771962910.804541,50.0,0.0,PILOTING,SYS_GO,10.244520950317378,0.0,0.0,False
1771962910.8455465,50.0,0.0,PILOTING,SYS_GO,10.269124174118037,0.0,0.0,False
